"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","contrast"
12.5516719043045,0.513361630365846,0.595848847170452,0.861563520351985,0.388927752563886,0.595402836583429,"ENSG00000279457.4","Layer_L2_vs_L1"
5.8669963562525,-0.463677270830334,0.718802823690328,-0.645068794318056,0.518882605273223,0.703832481137506,"ENSG00000225972.1","Layer_L2_vs_L1"
1073.67867524328,-0.312566646295621,0.36390721154739,-0.858918527518428,0.3903854668009,0.596996836276874,"ENSG00000225630.1","Layer_L2_vs_L1"
134.239436749669,-0.257210485543862,0.363419699148693,-0.707750532363476,0.479100190693237,0.67229583782953,"ENSG00000237973.1","Layer_L2_vs_L1"
5.62013808852884,0.112657375893829,0.925436705302884,0.121734285282058,0.903109459430855,0.948641739253536,"ENSG00000229344.1","Layer_L2_vs_L1"
90.440139549472,-0.518562509104183,0.38987798372502,-1.33006358591903,0.183497321934018,0.382158060406929,"ENSG00000248527.1","Layer_L2_vs_L1"
8.47755385500653,-0.104735047836891,0.685026687154384,-0.152891923483978,0.8784835051529,0.93553707108315,"ENSG00000198744.5","Layer_L2_vs_L1"
264.154019213325,0.529487690834139,0.314402676707758,1.68410681606984,0.0921610273308091,0.253080635312227,"ENSG00000228794.12","Layer_L2_vs_L1"
6.23103995042662,-1.70257676695464,0.750966439054565,-2.26718089971919,0.0233791771378551,0.108687898904931,"ENSG00000223764.2","Layer_L2_vs_L1"
6.74968343088854,-1.95935648673,0.797926463908317,-2.45556022435062,0.014066518083168,0.0783289665097352,"ENSG00000187634.13","Layer_L2_vs_L1"
664.725518330712,0.510944969292322,0.207287230265874,2.46491290677659,0.0137046558545969,0.077052302078296,"ENSG00000188976.11","Layer_L2_vs_L1"
47.6247192123507,1.04533414169219,0.379714887857888,2.75294484129739,0.0059061846315645,0.0439992783336982,"ENSG00000187961.15","Layer_L2_vs_L1"
158.388019726063,-1.16643496674754,0.386331855479944,-3.01925650241415,0.00253395894268717,0.0250378637646562,"ENSG00000187608.10","Layer_L2_vs_L1"
882.832391799303,0.0592163770936408,0.241523895848122,0.245178129831418,0.80631850953995,0.894669702173604,"ENSG00000188157.15","Layer_L2_vs_L1"
16.3684313642689,1.69436194819184,0.743522422808714,2.27883100255572,0.0226771132073594,0.106692060363004,"ENSG00000217801.12","Layer_L2_vs_L1"
33.4188920722288,0.467926109458747,0.432512348463322,1.08187919055085,0.27930621256373,0.489939441393913,"ENSG00000131591.18","Layer_L2_vs_L1"
11.976864406095,2.6584809387819,1.14499322186345,2.32183115848955,0.0202420287957069,0.0999664476930674,"ENSG00000186891.14","Layer_L2_vs_L1"
4.60756537102289,-0.387355481719032,1.06762843515938,-0.362818625808898,0.716740377238408,0.842696598009423,"ENSG00000186827.12","Layer_L2_vs_L1"
356.334086127472,-0.304000477632449,0.146075508963554,-2.08111872954896,0.0374230399035583,0.145746911264204,"ENSG00000078808.20","Layer_L2_vs_L1"
166.968584069567,0.690540001091698,0.294390662889167,2.34565863711402,0.0189934940246174,0.0956962773044652,"ENSG00000176022.7","Layer_L2_vs_L1"
178.817045227079,0.324260950001559,0.254752563412951,1.27284666209987,0.203072459354,0.403820736803255,"ENSG00000160087.21","Layer_L2_vs_L1"
37.1013262571066,-0.417826518568806,0.400972705144748,-1.04203232092313,0.297396694323444,0.507945639862731,"ENSG00000162572.21","Layer_L2_vs_L1"
666.483480686988,1.07359288914709,0.249810772282911,4.29762447526181,1.72638316589741e-05,0.000633166670290008,"ENSG00000131584.19","Layer_L2_vs_L1"
22.3254204134938,0.288332579693617,0.533578614719039,0.540375067028205,0.588938398903527,0.757275719792943,"ENSG00000169972.12","Layer_L2_vs_L1"
444.168502335957,0.237023396197693,0.179529294616482,1.32024913652133,0.186751851435918,0.385678784553874,"ENSG00000127054.22","Layer_L2_vs_L1"
233.314520013623,0.52844726991352,0.25021534211394,2.11196989540666,0.0346890315079739,0.138828764767022,"ENSG00000224051.7","Layer_L2_vs_L1"
744.993496429343,0.493004709526498,0.245623749650573,2.00715407295855,0.0447332601214848,0.16170596535622,"ENSG00000107404.21","Layer_L2_vs_L1"
78.3806824484262,-1.1072081890836,0.320669880534578,-3.4527975849737,0.000554805145884344,0.00851607843356015,"ENSG00000162576.17","Layer_L2_vs_L1"
762.223383083704,0.0454701512171119,0.334030334233661,0.136125814206157,0.891721820686143,0.942406159443773,"ENSG00000175756.14","Layer_L2_vs_L1"
275.616422736856,-0.274611766503126,0.240163715525189,-1.14343570136149,0.252857736678183,0.461524398196246,"ENSG00000221978.13","Layer_L2_vs_L1"
35.5525751904683,-0.516665916883088,0.37033956456132,-1.39511401514741,0.162981460493476,0.355516962111727,"ENSG00000224870.9","Layer_L2_vs_L1"
528.031811257259,-0.0795371975405358,0.279652916513598,-0.284413974765997,0.776093150708526,0.877222912691375,"ENSG00000242485.6","Layer_L2_vs_L1"
120.416428534552,0.419806356588958,0.383737783000664,1.0939927606457,0.273958153271185,0.483764931158777,"ENSG00000235098.9","Layer_L2_vs_L1"
3.58991906029577,0.514729312567334,1.15074936781471,0.447299235579693,0.654659018849851,0.803350607629524,"ENSG00000225905.1","Layer_L2_vs_L1"
1153.70678334865,-2.00312283833507,0.50322629012273,-3.98056078875875,6.87528796018252e-05,0.00188916658471405,"ENSG00000205116.4","Layer_L2_vs_L1"
505.274621608983,-1.0403886240397,0.305624830313875,-3.40413644719647,0.000663735890131746,0.00978313714323578,"ENSG00000179403.12","Layer_L2_vs_L1"
8.91125632113619,1.429056018332,0.88809924354477,1.60911748176707,0.107590655350705,0.276425222208734,"ENSG00000215915.10","Layer_L2_vs_L1"
40.2947276904655,-0.735192981616056,0.365846915331029,-2.00956452222873,0.044477299329636,0.161165794347813,"ENSG00000160072.20","Layer_L2_vs_L1"
132.440149085922,0.459555520959121,0.294436143914324,1.56079859914496,0.118571278086677,0.292903545611931,"ENSG00000197785.14","Layer_L2_vs_L1"
1025.72334246442,0.214843516574094,0.255596084834982,0.840558714789395,0.400595195569936,0.605876897828055,"ENSG00000160075.12","Layer_L2_vs_L1"
7.73867133263977,0.311039230159805,0.765566459725633,0.406286385993551,0.684532187253398,0.822741762389206,"ENSG00000215014.5","Layer_L2_vs_L1"
79.4135724954995,0.453808869348474,0.42639458489158,1.06429322845145,0.287195884615406,0.4976643023911,"ENSG00000228594.4","Layer_L2_vs_L1"
27.7898558875318,0.925993038776149,0.605683589930516,1.52883956932427,0.126304220277433,0.304706717109696,"ENSG00000286989.1","Layer_L2_vs_L1"
224.702338086391,0.904524805210949,0.300357551384139,3.01149347183923,0.00259965992560693,0.0255632081753791,"ENSG00000272106.1","Layer_L2_vs_L1"
297.641708065583,0.147876627666808,0.291330068694809,0.507591366484453,0.61173994653852,0.773829888248939,"ENSG00000197530.13","Layer_L2_vs_L1"
221.924255784006,-0.0554497162826077,0.172614269804262,-0.321234833860986,0.748032436255159,0.862066007837427,"ENSG00000248333.9","Layer_L2_vs_L1"
451.534157384039,0.54067706186034,0.394978106152739,1.36887856171769,0.171037238116304,0.365785345373436,"ENSG00000189339.12","Layer_L2_vs_L1"
6.60470087698041,0.41407613340475,1.2037644496918,0.343984351349441,0.730858054610052,0.851648736212392,"ENSG00000268575.1","Layer_L2_vs_L1"
28.6085499282375,0.828616090728554,0.556279043466961,1.48956912984583,0.136337563949443,0.320068573426282,"ENSG00000227775.3","Layer_L2_vs_L1"
21.1325416754266,1.26470346382909,0.943977367982228,1.33976036579396,0.180323264941125,0.377938403832374,"ENSG00000215790.8","Layer_L2_vs_L1"
212.517979226031,0.15078542624379,0.242206135223079,0.622549986625698,0.533580285769071,0.715576580802802,"ENSG00000008130.15","Layer_L2_vs_L1"
8643.12166313265,0.276471406632051,0.121787022879834,2.27012205483374,0.0232001785246075,0.108236037646264,"ENSG00000078369.18","Layer_L2_vs_L1"
7.29810767654666,1.32307432367418,0.791271882901582,1.67208560327266,0.0945074431009614,0.25693417556182,"ENSG00000231050.3","Layer_L2_vs_L1"
9.59379349413327,0.356005624760934,0.810273897376223,0.439364548103707,0.660397410232778,0.807355782047904,"ENSG00000178821.13","Layer_L2_vs_L1"
36.3482256159254,1.2109737386082,0.49273984992768,2.45763304669988,0.0139855995856012,0.078075973484239,"ENSG00000142609.20","Layer_L2_vs_L1"
11.640607647012,3.97400830212121,1.57887612408002,2.5169854946263,0.0118363702060017,0.0702787034564846,"ENSG00000233542.2","Layer_L2_vs_L1"
1483.96417685604,1.01098904877308,0.51154438104481,1.97634669881072,0.0481155239413923,0.169945611358499,"ENSG00000187730.9","Layer_L2_vs_L1"
1269.21105465312,0.684924357511414,0.366984748207726,1.86635646537475,0.0619915096792308,0.198495152269629,"ENSG00000067606.17","Layer_L2_vs_L1"
138.644993376833,-0.383382674739529,0.322760216966102,-1.18782506203295,0.234902338352503,0.441670211090718,"ENSG00000162585.17","Layer_L2_vs_L1"
733.300755995085,0.339513688323103,0.205306103103603,1.65369505918572,0.0981894870524986,0.262245446324204,"ENSG00000157933.10","Layer_L2_vs_L1"
5.02441276203384,1.99546101368682,1.18651581657113,1.68178205955435,0.0926111088218638,0.253784241332624,"ENSG00000287356.1","Layer_L2_vs_L1"
45.3034530907158,0.253561137262283,0.358802982834085,0.706686257899735,0.479761471311585,0.67289441193987,"ENSG00000116151.14","Layer_L2_vs_L1"
20.2610982869558,0.157316465291659,0.55725732313029,0.282304886381685,0.777709739107696,0.878393863373253,"ENSG00000269896.2","Layer_L2_vs_L1"
441.056321279651,-0.212179344692898,0.14912562117426,-1.42282287256968,0.154787509083115,0.344615576461127,"ENSG00000157916.20","Layer_L2_vs_L1"
172.081211218688,-0.271709506277128,0.228137005346107,-1.19099269259241,0.233656453586639,0.440259027072383,"ENSG00000157911.11","Layer_L2_vs_L1"
215.597102878466,0.474483621344167,0.537474444353444,0.882802198930496,0.377343152215765,0.585062156234304,"ENSG00000149527.18","Layer_L2_vs_L1"
170.024097685793,0.31580332837329,0.286329394061813,1.10293715882035,0.270054455945398,0.479678510606856,"ENSG00000157881.16","Layer_L2_vs_L1"
21.3869452906535,-0.952619128629467,0.458400794314457,-2.07813585937197,0.0376968476762483,0.14656950200704,"ENSG00000157873.18","Layer_L2_vs_L1"
89.1458262927756,0.680640673272076,0.41481289357116,1.64083779414951,0.100831090590005,0.266584013101549,"ENSG00000157870.17","Layer_L2_vs_L1"
98.6001059882497,0.807924131231709,0.589411574120504,1.37073000718939,0.170459136978242,0.364959199482074,"ENSG00000177133.14","Layer_L2_vs_L1"
72.0442201394937,1.0426381685947,0.417423361783491,2.49779543756226,0.0124968284192603,0.0725087516435567,"ENSG00000142611.17","Layer_L2_vs_L1"
8.4559727194522,0.923887087281483,0.93397502352302,0.989198922896798,0.322565825312491,0.533710538784163,"ENSG00000130762.15","Layer_L2_vs_L1"
40.7151882430126,-1.01177789314858,0.468937284567592,-2.15759745800878,0.0309591425144974,0.129317195335568,"ENSG00000162591.17","Layer_L2_vs_L1"
4.54069066587677,-0.192910134358872,1.00168960042831,-0.192584743094454,0.847284194493605,0.918345017610869,"ENSG00000238260.3","Layer_L2_vs_L1"
1633.82067253804,0.810304523511954,0.280406904586469,2.88974526039918,0.00385554118483294,0.0331973658557849,"ENSG00000158109.15","Layer_L2_vs_L1"
118.697213202439,0.00220764104359091,0.282748698493776,0.00780778498840552,0.993770352198533,0.996521924285363,"ENSG00000116213.16","Layer_L2_vs_L1"
2.79828062855489,-1.41996691304164,1.42541560004431,-0.996177474834353,0.319163921825253,0.529778506079445,"ENSG00000078900.15","Layer_L2_vs_L1"
121.189020513865,-0.21582054239268,0.243986940211397,-0.884557764467586,0.376395194600578,0.584224304486965,"ENSG00000227372.12","Layer_L2_vs_L1"
565.10178731972,0.391734058442359,0.19414875821682,2.01770056136482,0.0436224563402946,0.159564986236435,"ENSG00000130764.10","Layer_L2_vs_L1"
300.921330362441,0.0262647499139047,0.328972960568042,0.0798386282828627,0.936365601440897,0.966946311483752,"ENSG00000116198.14","Layer_L2_vs_L1"
27.5680227791461,-0.282575802166933,0.445636160577512,-0.634095316234516,0.52601861927805,0.70959503334654,"ENSG00000169598.17","Layer_L2_vs_L1"
111.587840030856,-0.130212044252166,0.2182754785645,-0.596549118153411,0.550808450978666,0.727670867120863,"ENSG00000198912.12","Layer_L2_vs_L1"
10.6853876400231,2.1814133769865,1.03675115750002,2.10408578876987,0.0353709642736774,0.140407801066307,"ENSG00000233304.7","Layer_L2_vs_L1"
12.3135118968373,3.8329806793158,1.60434968576344,2.38911797928383,0.0168888779136328,0.0884803436794265,"ENSG00000284703.1","Layer_L2_vs_L1"
602.588732299851,1.02763906784792,0.363438860600451,2.82754316957223,0.00469066905514688,0.0377205228693696,"ENSG00000196581.11","Layer_L2_vs_L1"
97.9241057970328,0.0462833182553537,0.332302225357332,0.139280795383131,0.88922826501994,0.941259782408832,"ENSG00000131697.18","Layer_L2_vs_L1"
4438.07326134697,0.889924333994645,0.512801313925484,1.73541742157853,0.0826668964977234,0.237348236798087,"ENSG00000069424.16","Layer_L2_vs_L1"
1979.3718145524,0.739294535941149,0.578413677450762,1.27814151836699,0.201199532019859,0.40200715790307,"ENSG00000116254.18","Layer_L2_vs_L1"
499.557369966792,0.0195914175091708,0.245168665856318,0.0799099568484515,0.936308870736812,0.96694577843083,"ENSG00000116251.11","Layer_L2_vs_L1"
17.180718754276,-0.356734694059178,0.533893904820959,-0.668175251370979,0.504021731219242,0.690810979976269,"ENSG00000158286.13","Layer_L2_vs_L1"
558.274520109419,0.35911240782453,0.153076657517461,2.3459645229291,0.0189779137672501,0.0956738261167846,"ENSG00000116237.16","Layer_L2_vs_L1"
157.877141137312,0.838703957804281,0.40190381880057,2.08682754074665,0.036903726657906,0.144432537484105,"ENSG00000158292.7","Layer_L2_vs_L1"
2150.15772907437,0.915138939322086,0.427495112719321,2.14070035444577,0.0322982099219887,0.132687248356372,"ENSG00000097021.20","Layer_L2_vs_L1"
14.889012897472,0.847767983498703,0.553082207758056,1.53280646458538,0.125323547355356,0.303081843998062,"ENSG00000215788.11","Layer_L2_vs_L1"
378.923875968391,0.751730739698984,0.431033960375355,1.74401742972725,0.0811560506124347,0.234460014929109,"ENSG00000171680.23","Layer_L2_vs_L1"
137.423321023159,0.199860473329795,0.227560255335694,0.878274956384469,0.379794523085649,0.587159970230155,"ENSG00000162408.11","Layer_L2_vs_L1"
99.6412606080811,-0.038892461405929,0.246311245994244,-0.157899657601659,0.874535867873991,0.933558158816085,"ENSG00000204859.13","Layer_L2_vs_L1"
496.566369674692,0.482065487563514,0.189135079365643,2.54878941114656,0.0108097553088954,0.0662174505229021,"ENSG00000162413.17","Layer_L2_vs_L1"
209.516921299812,0.380389791433919,0.215913072219463,1.76177286314223,0.0781076814343178,0.22935333387454,"ENSG00000116273.6","Layer_L2_vs_L1"
148.081717185481,0.565554963386079,0.293396115435637,1.92761571688275,0.0539029424791854,0.181800885016562,"ENSG00000041988.16","Layer_L2_vs_L1"
308.392846274293,0.42655823793324,0.293354209690862,1.4540723256801,0.145926255227845,0.331778498192838,"ENSG00000007923.17","Layer_L2_vs_L1"
1374.21110234707,0.175503543238784,0.312567144739377,0.561490694695766,0.574463072062771,0.746268356057075,"ENSG00000171735.20","Layer_L2_vs_L1"
704.299111427449,-1.20248706772026,0.275683430131204,-4.36184019891209,1.28973059174556e-05,0.000503053421964068,"ENSG00000049245.13","Layer_L2_vs_L1"
303.738154042243,-0.273850006978629,0.342553131789412,-0.799438047896702,0.424036455900779,0.62652769569984,"ENSG00000049246.15","Layer_L2_vs_L1"
1965.77043681234,-0.0217843120553275,0.220841039015647,-0.0986424993851985,0.921422124923435,0.958252650385243,"ENSG00000116288.13","Layer_L2_vs_L1"
282.732905120366,-0.00177359255068575,0.208124346202836,-0.00852179277938593,0.993200675406637,0.996225290855755,"ENSG00000116285.13","Layer_L2_vs_L1"
357.942063853585,0.805943855098684,0.328757308718252,2.45148574260104,0.0142267822415926,0.0789912463969123,"ENSG00000162426.16","Layer_L2_vs_L1"
1248.67831795755,0.546104472085577,0.253143727937091,2.15729015502722,0.0309830636152024,0.129366082018713,"ENSG00000142599.19","Layer_L2_vs_L1"
7325.4311501285,-0.511459041382021,0.208082108210704,-2.4579674138255,0.0139725851749815,0.078075973484239,"ENSG00000074800.16","Layer_L2_vs_L1"
71.6789755420576,-1.48525600674751,0.393155008059322,-3.77778732637535,0.000158227907072929,0.00334769769933757,"ENSG00000142583.18","Layer_L2_vs_L1"
8.69571728235847,0.563450268898783,0.711984347920531,0.791380134330808,0.428722198939794,0.630726184054344,"ENSG00000228526.8","Layer_L2_vs_L1"
132.710140861031,-0.240737712875234,0.31294636025847,-0.769261903785694,0.44173784801791,0.642510800249964,"ENSG00000049239.13","Layer_L2_vs_L1"
110.300552407708,0.694685385857266,0.312100212061608,2.22584080051871,0.0260248468284684,0.116183171796468,"ENSG00000171621.14","Layer_L2_vs_L1"
5.08925513420798,1.34193364562375,1.38166511538305,0.971243777296725,0.33142689872882,0.542785307534461,"ENSG00000284652.1","Layer_L2_vs_L1"
23.5570985062368,-0.760106211938166,0.553090594710491,-1.37428880405394,0.169352040715872,0.363467856742818,"ENSG00000284693.2","Layer_L2_vs_L1"
193.332879340619,-0.389977083824616,0.340149098769546,-1.14648865816584,0.251593017458743,0.460522074049847,"ENSG00000171612.7","Layer_L2_vs_L1"
190.59743495969,0.332068356990056,0.196150644460683,1.69292513875281,0.0904697175922668,0.250238652683838,"ENSG00000188807.13","Layer_L2_vs_L1"
205.278776138836,-0.635293380909735,0.285833003353413,-2.22260331541994,0.0262425604622801,0.116645811759492,"ENSG00000171608.18","Layer_L2_vs_L1"
10397.5410042018,0.448518354722307,0.366586339303567,1.2234999143023,0.221140936532347,0.425438457587842,"ENSG00000171603.18","Layer_L2_vs_L1"
489.451964328684,-0.26844598040794,0.139679920833117,-1.92186521016623,0.0546227203865717,0.183151152703591,"ENSG00000178585.15","Layer_L2_vs_L1"
371.909993842294,-0.440423011693893,0.230073389916493,-1.91427184105797,0.0555854304679554,0.185102683201822,"ENSG00000162441.12","Layer_L2_vs_L1"
77.7752502438652,-0.152619446179996,0.274130276513708,-0.556740569195624,0.577704694299796,0.748444561772297,"ENSG00000173614.14","Layer_L2_vs_L1"
65.8098285803598,-1.46013328709297,0.643317373578006,-2.26969354017597,0.0232261836310181,0.108257300078494,"ENSG00000162444.12","Layer_L2_vs_L1"
661.081603370062,-0.34625662324517,0.279120850873495,-1.24052582299594,0.214780968999341,0.417640453058746,"ENSG00000130939.20","Layer_L2_vs_L1"
4926.83200685829,0.134159258662441,0.300052789361327,0.447118851812721,0.65478924822266,0.803354483500569,"ENSG00000054523.20","Layer_L2_vs_L1"
8.4788399417299,-0.131493584936738,0.981964058790201,-0.13390875537618,0.89347472685561,0.943293209643182,"ENSG00000284735.1","Layer_L2_vs_L1"
14.9986171645909,0.996240873855734,0.845026755261674,1.17894595366656,0.238419697533297,0.446349283551398,"ENSG00000284642.1","Layer_L2_vs_L1"
676.091134735008,0.100859166981604,0.184161980800906,0.54766552001111,0.58392159163061,0.753635468869135,"ENSG00000142657.21","Layer_L2_vs_L1"
6.51195293943795,0.302778948212474,0.718012118461559,0.42169058213282,0.673250879541604,0.815759728276464,"ENSG00000175279.22","Layer_L2_vs_L1"
43.9287742489058,1.28020342863889,0.565286498279095,2.26469840078655,0.0235311936922932,0.109070348343071,"ENSG00000241563.4","Layer_L2_vs_L1"
330.112936208871,-0.19070976272954,0.211749621611927,-0.900638033153387,0.367780805763458,0.576717491871203,"ENSG00000160049.12","Layer_L2_vs_L1"
369.546872798841,0.134327901778841,0.316503157704038,0.424412516934353,0.67126499378689,0.814463422078932,"ENSG00000142655.13","Layer_L2_vs_L1"
7.10217630345559,3.43770272510123,1.76722997830459,1.94524921334756,0.0517449913342539,0.177124845717735,"ENSG00000287727.1","Layer_L2_vs_L1"
6.48883150468773,-1.51284379614439,0.759336146903782,-1.99232421940278,0.0463354960078261,0.165424837449277,"ENSG00000130940.15","Layer_L2_vs_L1"
